Date,Soil temperature at 0.05 depth in mts,Soil temperature at 0.1 depth in mts,Soil temperature at 0.20cm depth in mts,Soil temperature at 0.50cm depth in mts,Soil temperature at 1.00cm depth in mts,max air temperature at 1.5mts,min air temperature at 1.5mts,"max relative humidity
 at 1.5mts","min Relative humidity
 at 1.5mts",Pitche Evaporation,Pan Evaporation,Wind Speed km/h at day,Wind Speed km/h at night,Wind Speed Avarage(m/s),sunshine hour,Rainfall
19-Dec-16,38.68,31.04,0,0,0,37.2,28.2,66,30,_,9.06,1.65,0.78,1.215,_,0
20-Dec-16,37.48,30.38,0,0,0,39,23.4,82,25,_,8.78,1.37,0.82,1.095,_,0
21-Dec-16,39.92,31.72,0,0,0,38.4,28.6,68,32,_,12.68,1.54,0.92,1.23,_,0
22-Dec-16,40.64,32.52,0,0,0,39,29,79,32,_,10.25,1.31,1.08,1.195,_,0
23-Dec-16,33.56,33,0,0,0,39,28.2,79,29,_,10.46,1.59,1.19,1.39,_,0
24-Dec-16,30.84,33,0,0,0,38,28.2,66,28,_,9.88,1.7,0.76,1.23,_,0
25-Dec-16,39.56,33,0,0,0,38.4,29.2,68,29,_,11.04,1.48,0.83,1.155,_,0
26-Dec-16,40.96,33.84,0,0,0,39,29.8,76,28,_,10.26,1.77,1.12,1.445,_,0
27-Dec-16,39.76,32.2,0,0,0,39,28,82,24,_,10.58,1.48,0.8,1.14,_,0
28-Dec-16,39.16,30.84,0,0,0,39.8,26,72,23,_,9.34,1.42,0.71,1.065,_,0
29-Dec-16,39.6,31.36,0,0,0,39,26.4,68,22,_,9.74,1.42,0.84,1.13,_,0
30-Dec-16,39.92,31.96,0,0,0,39.2,28.4,69,29,_,7.6,1.38,0.8,1.09,_,0
31-Dec-16,38.8,32.56,0,0,0,38.2,29,70,23,_,11.62,1.31,1.19,1.25,_,0
01-Jan-17,39.16,31.4,0,0,0,39.6,29,51,22,,7.96,1.56,1.14,1.35,_,0
02-Jan-17,37.56,31.56,0,0,0,38.8,25.2,64,20,,9.3,1.47,0.8,1.135,_,0
03-Jan-17,37.96,31.32,0,0,0,39,26.4,72,24,,8.76,1.27,0.88,1.075,_,0
04-Jan-17,37.04,31.56,0,0,0,38.6,26.6,57,21,,11.88,1.33,0.76,1.045,_,0
05-Jan-17,37.04,31.12,0,0,0,38.6,25.4,71,24,,7.78,1.3,0.72,1.01,_,0
06-Jan-17,36.2,30.24,0,0,0,38.6,25.8,79,19,,8.54,1.33,0.96,1.145,_,0
07-Jan-17,36.6,30.4,0,0,0,39.8,24.8,70,20,,9.36,1.13,0.82,0.975,_,0
08-Jan-17,36.28,30.04,0,0,0,40.4,26.4,70,22,,7.44,1.21,0.84,1.025,_,0
09-Jan-17,35.04,30.2,0,0,0,40.2,24.2,84,23,,10.88,1.31,0.68,0.995,_,0
10-Jan-17,36.52,30.44,0,0,0,38.8,24.4,55,33,,7.72,1.33,0.79,1.06,_,0
11-Jan-17,36.72,31.04,0,0,0,39,26.2,66,19,,10.54,1.34,0.87,1.105,_,0
12-Jan-17,36.44,30.56,0,0,0,38.8,26.6,62,22,,4.98,1.18,0.9,1.04,_,0
13-Jan-17,36.04,30.32,0,0,0,40,25,70,23,,9.72,1.19,0.75,0.97,_,0
14-Jan-17,36.92,30.84,0,0,0,40.2,25,90,22,,7.44,1.2,0.77,0.985,_,0
15-Jan-17,36.16,31.04,0,0,0,40.4,25,62,22,,9.98,1.29,0.93,1.11,_,0
16-Jan-17,37.68,31.92,0,0,0,39,29.6,58,21,,10.96,1.32,1.22,1.27,_,0
17-Jan-17,39.28,32.48,0,0,0,39.2,29.2,58,21,,7.12,1.55,0.92,1.235,_,0
18-Jan-17,38.26,32.12,0,0,0,39.6,27.6,57,21,,11.82,1.41,0.97,1.19,_,0
19-Jan-17,40.2,32.96,0,0,0,39,30,56,26,,11.3,1.46,0.81,1.135,_,0
20-Jan-17,37.92,32.88,0,0,0,40,29.6,61,22,,10.28,1.31,0.49,0.9,_,0
21-Jan-17,37.92,32.82,0,0,0,39.8,29.2,66,22,,12.86,1.43,0.82,1.125,_,0
22-Jan-17,38.64,32.8,0,0,0,40,30,41,21,,8.7,1.6,1.15,1.375,_,0
23-Jan-17,39.56,33.64,0,0,0,40.2,29.8,57,13,,10.86,1.7,1.06,1.38,_,0
24-Jan-17,39.8,33.88,0,0,0,39.4,30,60,25,,7.88,1.48,0.86,1.17,_,0
25-Jan-17,40.64,33,0,0,0,40.2,29.8,79,18,,12.08,1.62,0.98,1.3,_,0
26-Jan-17,40.4,33.88,0,0,0,40,26.8,51,21,,8.72,1.66,0.86,1.26,_,0
27-Jan-17,39.48,33.76,0,0,0,40,25.6,60,22,,,1.48,0.52,1,_,0
28-Jan-17,40.96,35,0,0,0,42,24,57,26,,,2.04,1.06,1.55,_,0
29-Jan-17,36.6,34.64,0,0,0,40,23.4,57,32,,10.76,2.25,1.28,1.765,_,0
30-Jan-17,39.52,35.12,0,0,0,40.4,22.2,75,32,,9.24,1.38,1.14,1.26,_,0
31-Jan-17,32,33.2,0,0,0,39.8,22,85,36,,7.12,2.02,1.03,1.525,_,0
01-Feb-17,39.6,34.92,0,0,0,38.6,23,66,32,,10.62,2.12,0.91,1.515,_,0
02-Feb-17,40.6,35.04,0,0,0,40,23.6,70,26,,6.46,1.81,0.8,1.305,_,0
03-Feb-17,41.4,34.88,0,0,0,39.8,22.8,55,23,,12.98,1.89,0.8,1.345,_,0
04-Feb-17,39.96,34.8,0,0,0,40.2,23.2,50,27,,10.62,1.89,0.8,1.345,_,0
05-Feb-17,39.96,34.8,0,0,0,,,50,27,,6.46,1.89,0.8,1.345,_,0
06-Feb-17,39.24,32.8,0,0,0,39.8,22.8,74,22,,11.6,1.26,0.86,1.06,_,0
07-Feb-17,32.76,33.2,0,0,0,39.4,22.2,71,27,,8.74,1.28,0.91,1.095,_,0
08-Feb-17,38.8,32.32,0,0,0,38.6,24,75,23,,10.34,1.1,1.26,1.18,_,0
09-Feb-17,36.8,31.92,0,0,0,38.8,24.1,96,29,,7.42,1.39,1.32,1.355,_,0
10-Feb-17,36.52,32.04,0,0,0,38.2,22.8,63,26,,11.34,1.24,0.96,1.1,_,0
11-Feb-17,37.92,32.04,0,0,0,38.8,22.2,69,26,,10.78,1.35,1.06,1.205,_,0
12-Feb-17,39.84,33.48,0,0,0,39.6,23.6,61,22,,10.86,1.7,0.71,1.205,_,0
13-Feb-17,39.48,33.92,0,0,0,40,22.4,76,23,,11.22,1.65,0.7,1.175,_,0
14-Feb-17,39.32,33.32,0,0,0,40,24,72,21,,10.88,1.53,0.8,1.165,_,0
15-Feb-17,39.32,32.88,0,0,0,38.8,25,62,22,,10,1.65,0.57,1.11,_,0
16-Feb-17,39.8,33.28,0,0,0,39.8,23.8,83,23,,12,1.79,0.87,1.33,_,0
17-Feb-17,40.28,33.84,0,0,0,39.4,24.4,61,23,,10.68,1.86,0.72,1.29,_,0
18-Feb-17,39.12,33.12,0,0,0,40.2,22.4,70,23,,12.32,1.55,1.84,1.695,_,0
19-Feb-17,32.08,31.12,0,0,0,38.4,25.4,92,28,,1.42,1.54,1.03,1.285,_,4.4
20-Feb-17,35.84,31.76,0,0,0,39.2,23.8,60,23,,20.94,2.04,1.06,1.55,_,0
21-Feb-17,37.24,31.68,0,0,0,38.6,22.6,66,19,,12.02,2.04,1.05,1.545,_,0
22-Feb-17,39.52,32.08,0,0,0,39.4,22.8,55,20,,11.78,1.74,0.71,1.225,_,0
23-Feb-17,41.26,32.92,0,0,0,40,23.8,62,23,,11.92,1.71,0.87,1.29,_,0
24-Feb-17,41.12,34.2,0,0,0,40.6,24.6,58,26,,13,1.89,1.21,1.55,_,0
25-Feb-17,41.68,34.96,0,0,0,40.6,24.8,62,30,,13.3,2.48,3.03,2.755,_,0
26-Feb-17,38.48,34.12,0,0,0,38.8,26.6,70,27,,10.92,2.17,1.88,2.025,_,0
27-Feb-17,40.04,34.6,0,0,0,40.6,25.6,70,27,,5.78,2.86,2.25,2.555,_,0
28-Feb-17,32.68,32.56,0,0,0,39.6,24,92,31,,9.7,1.65,1.2,1.425,_,7
01-Mar-17,41,33.2,0,0,0,43,26.4,77,22,0,9.74,1.74,0.99,1.365,_,0
02-Mar-17,43.16,33.52,0,0,0,42.8,26.4,70,26,0,11.34,1.84,0.68,1.26,_,0
03-Mar-17,42.76,34.6,0,0,0,42.6,28.4,64,28,0,11.92,1.83,1.25,1.54,_,0
04-Mar-17,42.24,37.8,0,0,0,41.4,26.8,70,35,0,8.28,3.21,0.71,1.96,_,0
05-Mar-17,40.12,33.4,0,0,0,41.8,26.8,73,25,0,10.42,1.7,3.06,2.38,_,0
06-Mar-17,38.2,33.4,0,0,0,41.6,24.2,92,29,0,10.94,1.7,1.06,1.38,_,0
07-Mar-17,41.2,34.92,0,0,0,43.2,27.6,62,28,0,21.4,1.82,1.11,1.465,_,0
08-Mar-17,29.24,31.08,0,0,0,36.8,25,92,45,0,3.96,1.85,0.52,1.185,_,37.2
09-Mar-17,29.8,29.88,0,0,0,35.8,26,92,42,0,2.5,1.53,1.8,1.665,_,2
10-Mar-17,29.28,29.16,0,0,0,36,24.4,96,55,0,6.26,1.46,0.89,1.175,_,8.3
11-Mar-17,34,31.16,0,0,0,37.6,27,77,36,0,9.6,2.12,8.63,5.375,_,0
12-Mar-17,38.52,32.52,0,0,0,39.8,26.2,88,35,0,8.16,1.61,1.25,1.43,_,0
